"","date","hour","wind.supply.kwh","wind_mps_corrected_hourly","energy_delivered_hourly"
"3948",2013-06-15,10,3787.7,9.521952,3800
"3949",2013-06-15,11,3787.7,9.521952,3799
"3950",2013-06-15,12,3787.7,9.521952,3799
"3951",2013-06-15,13,3647,9.38784,3671
"3952",2013-06-15,14,3193.63333333334,8.95570133333333,3216
"3953",2013-06-15,15,3178,8.9408,3200
"3954",2013-06-15,16,3303.63427019884,9.06053333333333,3200
"3955",2013-06-15,17,3428.13333333333,9.17922133333333,3460
"3956",2013-06-15,18,3701.71666666667,9.43999466666667,3727
"3957",2013-06-15,19,4569.09444436667,10.5575946666667,4578
"3958",2013-06-15,20,4991.29166666667,11.2132533333333,5001
"3959",2013-06-15,21,4995.55,11.220704,4999
"3960",2013-06-15,22,4751.26944436667,10.8332693333333,4769
"3961",2013-06-15,23,3881.5,9.61136,3899
"3962",2013-06-16,0,2648.33333333333,8.9408,2668
"3963",2013-06-16,1,2997.51666666667,8.74708266666667,3014
"3964",2013-06-16,2,2412.66666666667,8.12122666666667,2439
"3965",2013-06-16,3,2221.04166666667,7.92005866666667,2248
"3966",2013-06-16,4,2060.625,7.756144,2079
"3967",2013-06-16,5,1995,7.689088,2001
"3968",2013-06-16,6,1878.33333333333,7.56987733333333,1898
"3969",2013-06-16,7,1776.25,7.465568,1800
"3970",2013-06-16,8,2097.08333333333,7.79339733333333,2118
"3971",2013-06-16,9,2369.96666666667,8.07652266666667,2399
"3972",2013-06-16,10,2712.90833333333,8.44160533333333,2739
"3973",2013-06-16,11,2775.38333333333,8.50866133333333,2798
"3974",2013-06-16,12,1858.5,7.554976,1885
"3975",2013-06-16,13,2539.36666666667,8.25533866666667,2566
"3976",2013-06-16,14,2469.95,8.180832,2501
"3977",2013-06-16,15,2469.95,8.180832,2500
"3978",2013-06-16,16,2469.95,8.180832,2499
"3979",2013-06-16,17,2532.425,8.247888,2561
"3980",2013-06-16,18,2851.74166666667,8.59061866666667,2889
"3981",2013-06-16,19,3243.21666666667,8.99295466666667,3269
"3982",2013-06-16,20,4547.31666655,10.5426933333333,4563
"3983",2013-06-16,21,4878.88333321667,11.0344373333333,4889
"3984",2013-06-16,22,4448.38333333333,10.371328,4461
"3985",2013-06-16,23,3529.75,9.27608,3558
"3986",2013-06-17,0,2315.13333333333,8.5116416,2346
"3987",2013-06-17,1,2434.54166666667,8.14357866666667,2464
"3988",2013-06-17,2,2213.75,7.912608,2239
"3989",2013-06-17,3,2170,7.867904,2200
"3990",2013-06-17,4,2170,7.867904,2201
"3991",2013-06-17,5,2170,7.867904,2200
"3992",2013-06-17,6,2170,7.867904,2200
"3993",2013-06-17,7,2739.275,8.471408,2767
"3994",2013-06-17,8,3850.23333333333,9.58155733333333,3875
"3995",2013-06-17,9,3975.3,9.700768,4000
"3996",2013-06-17,10,3975.3,9.700768,4000
"3997",2013-06-17,11,3889.31666666667,9.61881066666667,3919
"3998",2013-06-17,12,3795.51666666666,9.52940266666667,3807
"3999",2013-06-17,13,3725.16666666667,9.46234666666667,3742
"4000",2013-06-17,14,3690.82777781667,9.432544,3726
"4001",2013-06-17,15,4182.42222206667,9.93918933333333,4200
"4002",2013-06-17,16,4111.79999988333,9.857232,4135
"4003",2013-06-17,17,4182.42222206667,9.93918933333333,4201
"4004",2013-06-17,18,4182.42222206667,9.93918933333333,4201
"4005",2013-06-17,19,4568.43333321667,10.5575946666667,4592
"4006",2013-06-17,20,5353.25,11.84656,5371
"4007",2013-06-17,21,5113.81111115,11.4293226666667,5124
"4008",2013-06-17,22,5107.9777777,11.4293226666667,5126
"4009",2013-06-17,23,3792.71666666667,9.544304,3824
"4010",2013-06-18,0,2322.075,8.5205824,2352
"4011",2013-06-18,1,2532.425,8.247888,2559
"4012",2013-06-18,2,2469.95,8.180832,2500
"4013",2013-06-18,3,2469.95,8.180832,2500
"4014",2013-06-18,4,2469.95,8.180832,2499
"4015",2013-06-18,5,2469.95,8.180832,2501
"4016",2013-06-18,6,2469.95,8.180832,2500
"4017",2013-06-18,7,2984.50833333333,8.73218133333333,3006
"4018",2013-06-18,8,3936.48888885,9.678416,3958
"4019",2013-06-18,9,4320.01111115,10.1552586666667,4332
"4020",2013-06-18,10,3869.21111115,9.61136,3887
"4021",2013-06-18,11,4310.52222218333,10.1403573333333,4317
"4022",2013-06-18,12,4082.4777777,9.84978133333333,4095
"4023",2013-06-18,13,4552.48888908333,10.5203413333333,4568
"4024",2013-06-18,14,4576.21111115,10.5575946666667,4590
"4025",2013-06-18,15,4571.46666666667,10.550144,4587
"4026",2013-06-18,16,4433.87777781667,10.3340746666667,4453
"4027",2013-06-18,17,3584.64166666667,9.35058666666667,3610
"4028",2013-06-18,18,3439.45,9.186672,3468
"4029",2013-06-18,19,2566.43333333333,8.28514133333333,2586
"4030",2013-06-18,20,2453.61666666667,8.16593066666667,2476
"4031",2013-06-18,21,2348.79166666667,8.05417066666667,2376
"4032",2013-06-18,22,2095.68333333334,7.79339733333333,2123
"4033",2013-06-18,23,2009.58333333333,7.70398933333333,2026
"4034",2013-06-19,0,1243.56944448333,7.1705216,1262
"4035",2013-06-19,1,1834.58333333333,7.52517333333333,1858
"4036",2013-06-19,2,1995,7.689088,2000
"4037",2013-06-19,3,1995,7.689088,2001
"4038",2013-06-19,4,1995,7.689088,2000
"4039",2013-06-19,5,1995,7.689088,2000
"4040",2013-06-19,6,1995,7.689088,2001
"4041",2013-06-19,7,2515.39166666667,8.23298666666667,2536
"4042",2013-06-19,8,3686.08333333333,9.42509333333333,3705
"4043",2013-06-19,9,4061.55555551667,9.79762666666667,4083
"4044",2013-06-19,10,4334.24444448333,10.1776106666667,4348
"4045",2013-06-19,11,4448.11111126667,10.3564266666667,4458
"4046",2013-06-19,12,4557.23333333333,10.527792,4567
"4047",2013-06-19,13,4381.68888896667,10.2521173333333,4399
"4048",2013-06-19,14,4543,10.50544,4556
"4049",2013-06-19,15,4576.21111103334,10.5575946666667,4586
"4050",2013-06-19,16,4414.90000011667,10.304272,4432
"4051",2013-06-19,17,4177.67777758333,9.93173866666667,4201
"4052",2013-06-19,18,3959.66666666667,9.68586666666667,3979
"4053",2013-06-19,19,3678.26666666667,9.41764266666667,3694
"4054",2013-06-19,20,3467.21666666667,9.21647466666667,3500
"4055",2013-06-19,21,3920.58333333333,9.64861333333333,3941
"4056",2013-06-19,22,3975.3,9.700768,4000
"4057",2013-06-19,23,3740.8,9.477248,3772
"4058",2013-06-20,0,2571.15833333333,8.8335104,2598
"4059",2013-06-20,1,2685.14166666667,8.41180266666667,2711
"4060",2013-06-20,2,2587.95833333333,8.30749333333333,2600
"4061",2013-06-20,3,2594.9,8.314944,2600
"4062",2013-06-20,4,2553.25,8.27024,2564
"4063",2013-06-20,5,2594.9,8.314944,2600
"4064",2013-06-20,6,2594.9,8.314944,2600
"4065",2013-06-20,7,3099.075,8.851392,3112
"4066",2013-06-20,8,3861.39444436667,9.60390933333333,3882
"4067",2013-06-20,9,4367.45555563333,10.2297653333333,4383
"4068",2013-06-20,10,4486.0666669,10.416032,4501
"4069",2013-06-20,11,4486.0666669,10.416032,4499
"4070",2013-06-20,12,4486.0666669,10.416032,4500
"4071",2013-06-20,13,4486.0666669,10.416032,4499
"4072",2013-06-20,14,4486.0666669,10.416032,4501
"4073",2013-06-20,15,4486.0666669,10.416032,4499
"4074",2013-06-20,16,4633.14444448333,10.6470026666667,4648
"4075",2013-06-20,17,4849.93055551667,10.9897333333333,4861
"4076",2013-06-20,18,4500.3,10.438384,4512
"4077",2013-06-20,19,4734.60555551667,10.8109173333333,4748
"4078",2013-06-20,20,5131.81666666667,11.4591253333333,5141
"4079",2013-06-20,21,4922.43888885,11.108944,4932
"4080",2013-06-20,22,4950.41944436667,11.153648,4971
"4081",2013-06-20,23,4081.62222218333,9.88703466666667,4101
"4082",2013-06-21,0,2597.175,8.8692736,2627
"4083",2013-06-21,1,2865.625,8.60552,2900
"4084",2013-06-21,2,2761.5,8.49376,2800
"4085",2013-06-21,3,2581.01666666667,8.30004266666667,2608
"4086",2013-06-21,4,2469.95,8.180832,2500
"4087",2013-06-21,5,2469.95,8.180832,2500
"4088",2013-06-21,6,2304.69166666667,8.00946666666667,2326
"4089",2013-06-21,7,2607.38333333333,8.32984533333333,2628
"4090",2013-06-21,8,3703.81666666667,9.44744533333333,3727
"4091",2013-06-21,9,4329.5,10.17016,4346
"4092",2013-06-21,10,4486.0666669,10.416032,4500
"4093",2013-06-21,11,4486.0666669,10.416032,4499
"4094",2013-06-21,12,4486.0666669,10.416032,4501
"4095",2013-06-21,13,4486.0666669,10.416032,4499
"4096",2013-06-21,14,4486.0666669,10.416032,4499
"4097",2013-06-21,15,4486.0666669,10.416032,4499
"4098",2013-06-21,16,4353.2222223,10.2074133333333,4370
"4099",2013-06-21,17,4286.8,10.103104,4300
"4100",2013-06-21,18,4100.63888885,9.83488,4127
"4101",2013-06-21,19,4694.91944436667,10.7587626666667,4712
"4102",2013-06-21,20,5114.29722218333,11.4293226666667,5125
"4103",2013-06-21,21,5140.33333333333,11.4740266666667,5151
"4104",2013-06-21,22,4898.34722218333,11.06424,4912
"4105",2013-06-21,23,4067.38888896667,9.86468266666667,4094
"4106",2013-06-22,0,2650.08333333333,8.9408,2667
"4107",2013-06-22,1,2796.20833333333,8.53101333333333,2821
"4108",2013-06-22,2,2435.24166666667,8.14357866666667,2446
"4109",2013-06-22,3,2199.16666666667,7.89770666666667,2227
"4110",2013-06-22,4,2170,7.867904,2199
"4111",2013-06-22,5,2111.66666666667,7.80829866666667,2138
"4112",2013-06-22,6,1929.375,7.622032,1937
"4113",2013-06-22,7,1849.16666666667,7.54007466666667,1871
"4114",2013-06-22,8,2725.74166666666,8.45650666666667,2748
"4115",2013-06-22,9,3201.45,8.963152,3221
"4116",2013-06-22,10,3561.01666666667,9.30588266666667,3600
"4117",2013-06-22,11,3568.83333333333,9.31333333333333,3600
"4118",2013-06-22,12,3568.83333333333,9.31333333333333,3599
"4119",2013-06-22,13,3561.01666666667,9.30588266666667,3600
"4120",2013-06-22,14,3428.13333333333,9.17922133333333,3459
"4121",2013-06-22,15,3178,8.9408,3200
"4122",2013-06-22,16,3178,8.9408,3199
"4123",2013-06-22,17,3178,8.9408,3200
"4124",2013-06-22,18,3310.88333333333,9.06746133333333,3336
"4125",2013-06-22,19,3873.68333333333,9.60390933333333,3898
"4126",2013-06-22,20,3772.06666666667,9.50705066666667,3796
"4127",2013-06-22,21,3498.48333333333,9.24627733333333,3531
"4128",2013-06-22,22,3115.58333333333,8.86629333333333,3138
"4129",2013-06-22,23,2767.04166666667,8.50121066666667,2784
"4130",2013-06-23,0,1713.19166666667,7.7516736,1730
"4131",2013-06-23,1,1828.65277781667,7.50282133333333,1849
"4132",2013-06-23,2,1841.875,7.532624,1860
"4133",2013-06-23,3,1929.375,7.622032,1943
"4134",2013-06-23,4,1995,7.689088,2000
"4135",2013-06-23,5,1995,7.689088,2000
"4136",2013-06-23,6,1995,7.689088,2000
"4137",2013-06-23,7,1834.58333333333,7.52517333333333,1852
"4138",2013-06-23,8,2148.125,7.845552,2180
"4139",2013-06-23,9,2355.73333333333,8.06162133333333,2377
"4140",2013-06-23,10,2754.55833333333,8.48630933333333,2791
"4141",2013-06-23,11,2768.44166666667,8.50121066666667,2800
"4142",2013-06-23,12,2823.975,8.560816,2853
"4143",2013-06-23,13,2969.75,8.71728,2999
"4144",2013-06-23,14,2969.75,8.71728,3001
"4145",2013-06-23,15,2969.75,8.71728,3001
"4146",2013-06-23,16,2796.20833333333,8.53101333333333,2829
"4147",2013-06-23,17,2761.5,8.49376,2800
"4148",2013-06-23,18,2999.26666666666,8.74708266666667,3029
"4149",2013-06-23,19,3600.1,9.343136,3618
"4150",2013-06-23,20,3615.73333333333,9.35803733333333,3637
"4151",2013-06-23,21,2898.175,8.627872,2921
"4152",2013-06-23,22,3467.21666666667,9.21647466666667,3502
"4153",2013-06-23,23,3420.5908371178,9.172032,3441
"4154",2013-06-24,0,2329.01666666667,8.5295232,2351
"4155",2013-06-24,1,2539.01666666667,8.25533866666667,2556
"4156",2013-06-24,2,2170,7.867904,2192
"4157",2013-06-24,3,2170,7.867904,2200
"4158",2013-06-24,4,2170,7.867904,2200
"4159",2013-06-24,5,2222.9675206201,7.92325333333333,2200
"4160",2013-06-24,6,2379.70833333333,8.08397333333333,2391
"4161",2013-06-24,7,2442.18333333333,8.15102933333333,2451
"4162",2013-06-24,8,3039.16666666667,8.79178666666667,3065
"4163",2013-06-24,9,3592.28333333333,9.33568533333333,3616
"4164",2013-06-24,10,3725.16666666667,9.46234666666667,3753
"4165",2013-06-24,11,3561.01666666667,9.30588266666667,3583
"4166",2013-06-24,12,3475.03333333333,9.22392533333333,3504
"4167",2013-06-24,13,3342.15,9.097264,3370
"4168",2013-06-24,14,2433.725,8.15848,2462
"4169",2013-06-24,15,1995,7.689088,2000
"4170",2013-06-24,16,2037.35,7.733792,2051
"4171",2013-06-24,17,3389.05,9.141968,3420
"4172",2013-06-24,18,3178,8.9408,3199
"4173",2013-06-24,19,3774.28333333333,9.544304,3785
"4174",2013-06-24,20,4538.25555551667,10.4979893333333,4548
"4175",2013-06-24,21,4590.44444436667,10.5799466666667,4601
"4176",2013-06-24,22,4471.83333333333,10.39368,4488
"4177",2013-06-24,23,3339.58333333333,9.08981333333333,3353
"4178",2013-06-25,0,2217.95,8.3864704,2244
"4179",2013-06-25,1,2769.37413934032,8.49714133333333,2318
"4180",2013-06-25,2,2875.64540302024,8.61666666666667,2199
"4181",2013-06-25,3,2282.27160634676,7.98748266666667,2122
"4182",2013-06-25,4,2225.19380114683,7.924736,2086
"4183",2013-06-25,5,2291.45798941031,7.99526933333333,2185
"4184",2013-06-25,6,2266.38673837884,7.96762133333333,2188
"4185",2013-06-25,7,2740.675,8.471408,2771
"4186",2013-06-25,8,3342.15,9.097264,3365
"4187",2013-06-25,9,2464.35,8.180832,2476
"4188",2013-06-25,10,2969.75,8.71728,3001
"4189",2013-06-25,11,3173.68333333333,8.93334933333333,3203
"4190",2013-06-25,12,3122.46666666667,8.88119466666667,3136
"4191",2013-06-25,13,2914.21666666667,8.65767466666667,2934
"4192",2013-06-25,14,2177.29166666667,7.87535466666667,2201
"4193",2013-06-25,15,2249.15833333333,7.94986133333333,2277
"4194",2013-06-25,16,2560.19166666667,8.27769066666667,2587
"4195",2013-06-25,17,2678.2,8.404352,2701
"4196",2013-06-25,18,2311.63333333333,8.01691733333333,2330
"4197",2013-06-25,19,2821.175,8.560816,2839
"4198",2013-06-25,20,3697.4,9.432544,3709
"4199",2013-06-25,21,3521.11666666667,9.26117866666667,3547
"4200",2013-06-25,22,3389.925,9.141968,3409
"4201",2013-06-25,23,2624.00833333333,8.35219733333333,2642
"4202",2013-06-26,0,1436.85043803558,7.3689344,1308
"4203",2013-06-26,1,2046.04166666667,7.74124266666667,2071
"4204",2013-06-26,2,1574.22222218333,7.18989333333333,1598
"4205",2013-06-26,3,1439.27777781667,6.92166933333333,1453
"4206",2013-06-26,4,1852.72634050335,7.543712,1800
"4207",2013-06-26,5,2131.99173866149,7.83312,1915
"4208",2013-06-26,6,2331.5157378738,8.044208,1822
"4209",2013-06-26,7,4189.36049628065,10.2468053333333,2378
"4210",2013-06-26,8,3399.25518580819,9.13719466666667,3173
"4211",2013-06-26,9,4595.18888873334,10.5873973333333,4601
"4212",2013-06-26,10,5402.81561089286,12.540832,4763
"4213",2013-06-26,11,5690.90555181491,12.8666666666667,5000
"4214",2013-06-26,12,5902.62119728442,14.7166666666667,5000
"4215",2013-06-26,13,5925.46287336927,15.4666666666667,4999
"4216",2013-06-26,14,5913.06043417062,15.1,4982
"4217",2013-06-26,15,5909.58096642124,14.9333333333333,4850
"4218",2013-06-26,16,5868.81587441823,14.1333333333333,4750
"4219",2013-06-26,17,5923.50473483853,15.4166666666667,4379
"4220",2013-06-26,18,5921.11072228446,15.35,4150
"4221",2013-06-26,19,5883.4489424332,14.4333333333333,4373
"4222",2013-06-26,20,5739.25808344111,13.1666666666667,4473
"4223",2013-06-26,21,4951.05467794027,11.1666666666667,3541
"4224",2013-06-26,22,4441.73148362394,10.35,3155
"4225",2013-06-26,23,4386.76760975034,10.3,3001
"4226",2013-06-27,0,3716.98433897915,10.38,2328
"4227",2013-06-27,1,4837.86802419889,10.9833333333333,2800
"4228",2013-06-27,2,4834.44957468971,11.0166666666667,2728
"4229",2013-06-27,3,5185.06131713207,11.5666666666667,2500
"4230",2013-06-27,4,4807.34059570326,10.9333333333333,2500
"4231",2013-06-27,5,4676.15813146238,10.7166666666667,2500
"4232",2013-06-27,6,4715.01894962035,10.7833333333333,2471
"4233",2013-06-27,7,4930.94944848148,11.1333333333333,2684
"4234",2013-06-27,8,4839.63578382019,11,3719
"4235",2013-06-27,9,4557.02942828582,10.527824,4272
"4236",2013-06-27,10,4491.62190686998,10.431696,4298
"4237",2013-06-27,11,4206.66327895994,9.98690666666667,4202
"4238",2013-06-27,12,4075.65410840199,9.81985066666667,4064
"4239",2013-06-27,13,4215.27460445263,9.99560533333333,4090
"4240",2013-06-27,14,4072.65941700343,9.83436266666667,4067
"4241",2013-06-27,15,4332.93465318157,10.25568,3945
"4242",2013-06-27,16,4161.32592518245,10.0219573333333,3861
"4243",2013-06-27,17,2817.6279763182,8.554016,2732
"4244",2013-06-27,18,2989.82726246586,8.73758933333333,2710
"4245",2013-06-27,19,2294.89600848718,7.94553066666667,2052
"4246",2013-06-27,20,1576.22145896981,7.196464,1495
"4247",2013-06-27,21,1298.60028131556,6.73667733333333,1164
"4248",2013-06-27,22,1707.27409995459,7.395088,1672
"4249",2013-06-27,23,1896.14696846345,7.58808,1707
"4250",2013-06-28,0,1513.37419060207,7.5062272,1403
"4251",2013-06-28,1,1000.08942107826,6.08610666666667,808
"4252",2013-06-28,2,844.967993288169,5.73379733333333,736
"4253",2013-06-28,3,897.474793779497,5.840416,877
"4254",2013-06-28,4,1005.53301887543,6.09947733333333,834
"4255",2013-06-28,5,1443.34199557892,6.75207466666667,917
"4256",2013-06-28,6,1461.96862535477,6.97466133333333,1205
"4257",2013-06-28,7,1586.0555515664,7.14547733333333,1538
"4258",2013-06-28,8,2534.01704046404,8.250336,2304
"4259",2013-06-28,9,3458.2526799314,9.25,2554
"4260",2013-06-28,10,3121.22609198919,8.85498133333333,2625
"4261",2013-06-28,11,4357.93533718651,10.2833333333333,2969
"4262",2013-06-28,12,4005.36864296966,9.88909333333333,3001
"4263",2013-06-28,13,3322.00062768725,9.06544,3105
"4264",2013-06-28,14,3535.57999955081,9.28163733333333,3500
"4265",2013-06-28,15,3545.38333333333,9.29098133333333,3575
"4266",2013-06-28,16,3880.52654763506,9.61476266666667,3866
"4267",2013-06-28,17,3748.61666666667,9.48469866666667,3765
"4268",2013-06-28,18,3897.13333333333,9.62626133333333,3910
"4269",2013-06-28,19,2777.46048089346,8.50962666666667,2628
"4270",2013-06-28,20,2371.01666666667,8.07652266666667,2391
"4271",2013-06-28,21,2642.79166666667,8.36709866666667,2665
"4272",2013-06-28,22,3137.225,8.896096,3151
"4273",2013-06-28,23,2356.025,8.069072,2367
"4274",2013-06-29,0,1225.875,7.0364096,1237
"4275",2013-06-29,1,1034.30489629302,6.16692266666667,931
"4276",2013-06-29,2,1426.05555551667,6.89186666666667,1444
"4277",2013-06-29,3,1564.79166666667,7.24949866666667,1595
"4278",2013-06-29,4,1859.31789406011,7.55088,1582
"4279",2013-06-29,5,2291.46364551234,7.99526933333333,2171
"4280",2013-06-29,6,1885.625,7.577328,1900
"4281",2013-06-29,7,1929.375,7.622032,1951
"4282",2013-06-29,8,2353.76279155892,8.05913066666667,2355
"4283",2013-06-29,9,2414.41666666667,8.12122666666667,2432
"4284",2013-06-29,10,1452.40277781667,6.996176,1465
"4285",2013-06-29,11,1033.59825743573,6.16899733333333,1003
"4286",2013-06-29,12,581.601450232631,5.076528,552
"4287",2013-06-29,13,849.356290534139,5.736704,791
"4288",2013-06-29,14,792.255825494846,5.60298133333333,765
"4289",2013-06-29,15,656.6,5.275072,662
"4290",2013-06-29,16,535.28974289536,4.93797866666667,433
"4291",2013-06-29,17,492.380396400585,4.84304,469
"4292",2013-06-29,18,490.306166531294,4.846208,439
"4293",2013-06-29,19,339.5,4.39589333333333,346
"4294",2013-06-29,20,495.483333333334,4.85783466666667,502
"4295",2013-06-29,21,471.937269415803,4.79140266666667,466
"4296",2013-06-29,22,716.420479619066,5.41648,704
"4297",2013-06-29,23,697.651961512394,5.37463466666667,611
"4298",2013-06-30,0,815.888888849999,6.03504,822
"4299",2013-06-30,1,1232.5418555732,6.61741333333333,1230
"4300",2013-06-30,2,1122.91666666667,6.37032,1136
"4301",2013-06-30,3,1342.44444448333,6.84716266666667,1352
"4302",2013-06-30,4,1288.46098760342,6.69373866666667,1220
"4303",2013-06-30,5,1569.14344848997,7.16666666666667,1190
"4304",2013-06-30,6,1709.07772391534,7.39205333333333,1464
"4305",2013-06-30,7,1566.31462050725,7.1,1344
"4306",2013-06-30,8,1029.33902725612,6.156384,917
"4307",2013-06-30,9,638.632729765269,5.21365333333333,460
"4308",2013-06-30,10,412.502789660957,4.61790933333333,401
"4309",2013-06-30,11,623.602232731035,5.18385066666667,360
"4310",2013-06-30,12,218.217717639538,3.91837866666667,59
"4311",2013-06-30,13,86.9371597164061,3.47676266666667,79
"4312",2013-06-30,14,70.525,3.419856,77
"4313",2013-06-30,15,77.0426808856942,3.44657066666667,56
"4314",2013-06-30,16,146.912299887985,3.72401066666667,132
"4315",2013-06-30,17,14.4667936230066,2.55269866666667,17
"4316",2013-06-30,18,85.363776395067,3.4,8
"4317",2013-06-30,19,3.66246128720502e-15,2.26666666666667,0
"4318",2013-06-30,20,123.725,3.62847466666667,129
"4319",2013-06-30,21,149.191912901613,3.72762133333333,89
"4320",2013-06-30,22,54.25,3.3528,61
"4321",2013-06-30,23,28.6068739925843,3.08738133333333,27
"4322",2013-07-01,0,122.966666666667,3.7372544,129
"4323",2013-07-01,1,200.955831219347,3.93358933333333,191
"4324",2013-07-01,2,263.500284589578,4.16279466666667,263
"4325",2013-07-01,3,618.389035679143,5.17691733333333,559
"4326",2013-07-01,4,548.150482654431,4.99534933333333,495
"4327",2013-07-01,5,599.958123432839,5.13021333333333,604
"4328",2013-07-01,6,1010.06300416035,6.103552,994
"4329",2013-07-01,7,1678.3472223,7.27185066666667,1695
"4330",2013-07-01,8,2189.52016409029,7.888208,2003
"4331",2013-07-01,9,1065.59195863349,6.238208,1069
"4332",2013-07-01,10,900.392375711476,5.85085333333333,746
"4333",2013-07-01,11,326.660737005775,4.338368,249
"4334",2013-07-01,12,958.586709053959,5.99194666666667,942
"4335",2013-07-01,13,1066.0009695767,6.24080533333333,1004
"4336",2013-07-01,14,1324.55555551667,6.82481066666667,1330
"4337",2013-07-01,15,1403.98611103333,6.95892266666667,1424
"4338",2013-07-01,16,1743.73243328792,7.43234133333333,1686
"4339",2013-07-01,17,2940.97954567744,8.66131733333333,2364
"4340",2013-07-01,18,3007.09292909488,8.75191466666667,2899
"4341",2013-07-01,19,2886.45,8.627872,2901
"4342",2013-07-01,20,3132.09166666667,8.88119466666667,3156
"4343",2013-07-01,21,3365.6,9.119616,3401
"4344",2013-07-01,22,3365.6,9.119616,3394
"4345",2013-07-01,23,3004.45833333333,8.75453333333333,3037
"4346",2013-07-02,0,2537.26666666667,8.7977472,2561
"4347",2013-07-02,1,3157.175,8.918448,3179
"4348",2013-07-02,2,2969.75,8.71728,3000
"4349",2013-07-02,3,2914.21666666667,8.65767466666667,2935
"4350",2013-07-02,4,1829.21666666667,7.45066666666667,1854
"4351",2013-07-02,5,2997.51666666666,8.74708266666667,3023
"4352",2013-07-02,6,2980.12093731469,8.72714666666667,2929
"4353",2013-07-02,7,3143.35,8.896096,3167
"4354",2013-07-02,8,3670.45,9.410192,3689
"4355",2013-07-02,9,2823.15833333333,8.55336533333333,2846
"4356",2013-07-02,10,2646.94405091137,8.37203733333333,2489
"4357",2013-07-02,11,2399.48333333333,8.10632533333333,2424
"4358",2013-07-02,12,1863.75,7.554976,1883
"4359",2013-07-02,13,1530.84135335918,7.14602133333333,1528
"4360",2013-07-02,14,1339.81944436667,6.83226133333333,1353
"4361",2013-07-02,15,1393.45325011649,6.979952,1377
"4362",2013-07-02,16,1205.55555551667,6.55658666666667,1212
"4363",2013-07-02,17,1152.66666678333,6.437376,1164
"4364",2013-07-02,18,1040.2777777,6.18405333333333,1049
"4365",2013-07-02,19,944.105555516666,5.96053333333333,952
"4366",2013-07-02,20,997.849999883333,6.08719466666667,1006
"4367",2013-07-02,21,936.405555516667,5.945632,945
"4368",2013-07-02,22,505.516666666667,4.86528533333333,517
"4369",2013-07-02,23,123.964803939859,4.09792,101
"4370",2013-07-03,2,84.9916666666666,3.82964266666667,87
"4371",2013-07-03,3,195.941666666667,3.933952,202
"4372",2013-07-03,4,15.9486667302777,2.93522666666667,14
"4373",2013-07-03,5,79.5666666666667,3.45710933333333,85
"4374",2013-07-03,6,66.9083333333333,3.40495466666667,73
"4375",2013-07-03,7,75.95,3.442208,81
"4376",2013-07-03,8,207.886350450748,3.962016,213
"4377",2013-07-03,9,397.224879971023,4.57144,303
"4378",2013-07-03,10,241.258580112863,4.82424533333333,146
"4379",2013-07-03,11,130.524610141256,3.65661866666667,56
"4380",2013-07-03,12,288.853276666938,4.241872,243
"4381",2013-07-03,13,357.388860524685,4.44506666666667,198
"4382",2013-07-03,14,158.58451002888,3.74877866666667,12
"4383",2013-07-03,15,16.275015230831,2.89836266666667,20
"4384",2013-07-03,16,122.441666666667,3.406928,129
"4385",2013-07-03,17,528.616666666666,4.92489066666667,536
"4386",2013-07-03,18,693.095537610897,5.36471466666667,694
"4387",2013-07-03,19,767.16111115,5.543296,773
"4388",2013-07-03,20,722.561413085646,5.43039466666667,714
"4389",2013-07-03,21,1103.08333333333,6.325616,1115
"4390",2013-07-03,22,959.200913931877,5.99885333333333,906
"4391",2013-07-03,23,944.548059837854,5.96429866666667,951
"4392",2013-07-04,0,653.438758217451,5.5883776,551
"4393",2013-07-04,1,453.837579940991,4.733072,368
"4394",2013-07-04,2,168.988156050725,3.63821333333333,85
"4395",2013-07-04,3,194.891666666667,3.91905066666667,200
"4396",2013-07-04,4,59.6750008613355,3.14872533333333,64
"4397",2013-07-04,5,8.61335451474683e-07,2.32154666666667,1
"4398",2013-07-04,6,23.5083333333333,2.494832,27
"4399",2013-07-04,7,328.533333333333,4.32883733333333,336
"4400",2013-07-04,8,609.816666666666,5.15586133333333,618
"4401",2013-07-04,9,431.2,4.66411733333333,437
"4402",2013-07-04,10,1320.91944448333,6.65344533333333,1328
"4403",2013-07-04,11,549.383333333334,4.95469333333333,558
"4404",2013-07-04,12,45.2083333333333,3.02733333333333,49
"4405",2013-07-04,13,92.225,3.509264,96
"4406",2013-07-04,14,123.841666666667,3.621024,130
"4407",2013-07-04,15,106.691666666667,3.56886933333333,112
"4408",2013-07-04,16,195.248137273192,3.89672533333333,175
"4409",2013-07-04,17,738.033333333333,5.46878933333333,746
"4410",2013-07-04,18,1271.66666666667,6.7056,1283
"4411",2013-07-04,19,1004.46111103333,6.102096,1015
"4412",2013-07-04,20,1335.93055551667,6.78755733333333,1349
"4413",2013-07-04,21,1776.25,7.465568,1791
"4414",2013-07-04,22,1987.76052848418,7.68169066666667,1991
"4415",2013-07-04,23,2162.70833333333,7.86045333333333,2190
"4416",2013-07-05,0,1706.25,7.7427328,1733
"4417",2013-07-05,1,1528.52777781667,7.12283733333333,1548
"4418",2013-07-05,2,793.040492933195,5.60552533333333,786
"4419",2013-07-05,3,958.416666666667,5.990336,967
"4420",2013-07-05,4,941.616666666667,5.95308266666667,953
